Column 3| A:0	C:0	G:0	T:0	-:94	
Likelihood	Scale	Scale2
-16.923363	1.000000	13.712225
-16.847199	1.000000	15.032531
-16.847199	1.000000	15.032532
-16.847199	1.000000	15.032533
-16.844225	1.000000	15.087122
-16.844225	1.000000	15.087123
-16.844225	1.000000	15.087124
-16.836426	1.000000	15.231450
-16.836426	1.000000	15.231451
-16.836426	1.000000	15.231452
-16.833546	1.000000	15.285175
-16.833546	1.000000	15.285176
-16.833546	1.000000	15.285177
-16.830690	1.000000	15.338670
-16.830690	1.000000	15.338671
-16.830690	1.000000	15.338672
-16.827859	1.000000	15.391939
-16.827859	1.000000	15.391940
-16.827858	1.000000	15.391941
-16.825051	1.000000	15.444982
-16.825051	1.000000	15.444983
-16.825051	1.000000	15.444984
-16.818645	1.000000	15.566849
-16.818645	1.000000	15.566850
-16.818645	1.000000	15.566851
-16.815913	1.000000	15.619164
-16.815913	1.000000	15.619165
-16.815913	1.000000	15.619166
-16.809065	1.000000	15.751284
-16.809065	1.000000	15.751285
-16.809065	1.000000	15.751286
-16.806412	1.000000	15.802850
-16.806411	1.000000	15.802851
-16.806411	1.000000	15.802852
-16.803779	1.000000	15.854209
-16.803779	1.000000	15.854210
-16.803779	1.000000	15.854211
-16.801167	1.000000	15.905364
-16.801167	1.000000	15.905365
-16.801167	1.000000	15.905366
-16.798576	1.000000	15.956317
-16.798576	1.000000	15.956318
-16.798576	1.000000	15.956319
-16.788851	1.000000	16.149367
-16.788851	1.000000	16.149368
-16.788851	1.000000	16.149369
-16.786355	1.000000	16.199373
-16.786355	1.000000	16.199374
-16.786355	1.000000	16.199375
-16.782549	1.000000	16.275997
-16.782549	1.000000	16.275998
-16.782549	1.000000	16.275999
-16.780101	1.000000	16.325523
-16.780101	1.000000	16.325524
-16.780101	1.000000	16.325525
-16.775424	1.000000	16.420648
-16.775424	1.000000	16.420649
-16.775424	1.000000	16.420650
-16.772402	1.000000	16.482481
-16.772402	1.000000	16.482482
-16.772402	1.000000	16.482483
-16.750472	1.000000	16.939969
-16.750472	1.000000	16.939970
-16.750472	1.000000	16.939971
-16.748255	1.000000	16.987096
-16.748255	1.000000	16.987097
-16.748255	1.000000	16.987098
-16.731693	1.000000	17.344375
-16.731693	1.000000	17.344376
-16.731693	1.000000	17.344377
-16.725031	1.000000	17.490730
-16.725031	1.000000	17.490731
-16.725031	1.000000	17.490732
-16.722985	1.000000	17.536006
-16.722985	1.000000	17.536007
-16.722985	1.000000	17.536008
-16.717549	1.000000	17.656985
-16.717548	1.000000	17.656986
-16.717548	1.000000	17.656987
-16.705674	1.000000	17.924925
-16.705674	1.000000	17.924926
-16.705674	1.000000	17.924927
-16.703300	1.000000	17.979118
-16.703300	1.000000	17.979119
-16.703300	1.000000	17.979120
-16.701391	1.000000	18.022848
-16.701391	1.000000	18.022849
-16.701391	1.000000	18.022850
-16.699493	1.000000	18.066443
-16.699493	1.000000	18.066444
-16.699493	1.000000	18.066445
-16.697607	1.000000	18.109905
-16.697607	1.000000	18.109906
-16.697607	1.000000	18.109907
-16.695762	1.000000	18.152549
-16.695762	1.000000	18.152550
-16.695762	1.000000	18.152551
-16.693898	1.000000	18.195750
-16.693898	1.000000	18.195751
-16.693898	1.000000	18.195752
-16.692046	1.000000	18.238820
-16.692046	1.000000	18.238821
-16.692046	1.000000	18.238822
-16.690401	1.000000	18.277192
-16.690401	1.000000	18.277193
-16.690401	1.000000	18.277194
-16.688569	1.000000	18.320018
-16.688569	1.000000	18.320019
-16.688569	1.000000	18.320020
-16.686749	1.000000	18.362718
-16.686749	1.000000	18.362719
-16.686749	1.000000	18.362720
-16.684939	1.000000	18.405290
-16.684939	1.000000	18.405291
-16.684939	1.000000	18.405292
-16.683140	1.000000	18.447738
-16.683140	1.000000	18.447739
-16.683140	1.000000	18.447740
-16.681351	1.000000	18.490061
-16.681351	1.000000	18.490062
-16.681351	1.000000	18.490063
-16.670551	1.000000	18.748281
-16.670551	1.000000	18.748282
-16.670550	1.000000	18.748283
-16.668834	1.000000	18.789739
-16.668834	1.000000	18.789740
-16.668834	1.000000	18.789741
-16.649892	1.000000	19.255199
-16.649892	1.000000	19.255200
-16.649892	1.000000	19.255201
-16.648289	1.000000	19.295260
-16.648289	1.000000	19.295261
-16.648289	1.000000	19.295262
-16.643578	1.000000	19.413639
-16.643578	1.000000	19.413640
-16.643578	1.000000	19.413641
-16.627989	1.000000	19.812120
-16.627989	1.000000	19.812121
-16.627989	1.000000	19.812122
-16.625340	1.000000	19.880902
-16.625340	1.000000	19.880903
-16.625340	1.000000	19.880904
-16.622646	1.000000	19.951152
-16.622646	1.000000	19.951153
-16.622646	1.000000	19.951154
-16.621184	1.000000	19.989411
-16.621184	1.000000	19.989412
-16.621184	1.000000	19.989413
-16.617939	1.000000	20.074666
-16.617939	1.000000	20.074667
-16.617939	1.000000	20.074668
-16.613687	1.000000	20.187114
-16.613687	1.000000	20.187115
-16.613687	1.000000	20.187116
-16.612269	1.000000	20.224790
-16.612269	1.000000	20.224791
-16.612269	1.000000	20.224792
-16.610295	1.000000	20.277423
-16.610295	1.000000	20.277424
-16.610295	1.000000	20.277425
-16.603750	1.000000	20.453144
-16.603750	1.000000	20.453145
-16.603750	1.000000	20.453146
-16.602380	1.000000	20.490179
-16.602380	1.000000	20.490180
-16.602380	1.000000	20.490181
-16.595308	1.000000	20.682770
-16.595308	1.000000	20.682771
-16.595308	1.000000	20.682772
-16.591333	1.000000	20.792055
-16.591333	1.000000	20.792056
-16.591333	1.000000	20.792057
-16.590021	1.000000	20.828298
-16.590021	1.000000	20.828299
-16.590021	1.000000	20.828300
-16.586493	1.000000	20.926166
-16.586493	1.000000	20.926167
-16.586493	1.000000	20.926168
-16.583521	1.000000	21.009080
-16.583521	1.000000	21.009081
-16.583521	1.000000	21.009082
-16.582245	1.000000	21.044829
-16.582244	1.000000	21.044830
-16.582244	1.000000	21.044831
-16.578639	1.000000	21.146243
-16.578639	1.000000	21.146244
-16.578639	1.000000	21.146245
-16.552079	1.000000	21.913648
-16.552079	1.000000	21.913649
-16.552079	1.000000	21.913650
-16.550932	1.000000	21.947623
-16.550932	1.000000	21.947624
-16.550932	1.000000	21.947625
-16.549146	1.000000	22.000658
-16.549146	1.000000	22.000659
-16.549146	1.000000	22.000660
-16.547517	1.000000	22.049185
-16.547517	1.000000	22.049186
-16.547517	1.000000	22.049187
-16.543425	1.000000	22.171712
-16.543425	1.000000	22.171713
-16.543425	1.000000	22.171714
-16.538257	1.000000	22.327787
-16.538257	1.000000	22.327788
-16.538257	1.000000	22.327789
-16.537172	1.000000	22.360744
-16.537172	1.000000	22.360745
-16.537172	1.000000	22.360746
-16.536092	1.000000	22.393634
-16.536092	1.000000	22.393635
-16.536092	1.000000	22.393636
-16.533850	1.000000	22.462075
-16.533850	1.000000	22.462076
-16.533850	1.000000	22.462077
-16.532782	1.000000	22.494766
-16.532782	1.000000	22.494767
-16.532782	1.000000	22.494768
-16.531719	1.000000	22.527391
-16.531719	1.000000	22.527392
-16.531719	1.000000	22.527393
-16.530659	1.000000	22.559953
-16.530659	1.000000	22.559954
-16.530659	1.000000	22.559955
-16.527132	1.000000	22.668853
-16.527132	1.000000	22.668854
-16.527132	1.000000	22.668855
-16.526090	1.000000	22.701140
-16.526090	1.000000	22.701141
-16.526090	1.000000	22.701142
-16.522538	1.000000	22.811756
-16.522538	1.000000	22.811757
-16.522538	1.000000	22.811758
-16.518546	1.000000	22.936905
-16.518546	1.000000	22.936906
-16.518546	1.000000	22.936907
-16.517537	1.000000	22.968680
-16.517537	1.000000	22.968681
-16.517537	1.000000	22.968682
-16.516533	1.000000	23.000395
-16.516532	1.000000	23.000396
-16.516532	1.000000	23.000397
-16.515531	1.000000	23.032050
-16.515531	1.000000	23.032051
-16.515531	1.000000	23.032052
-16.514534	1.000000	23.063647
-16.514534	1.000000	23.063648
-16.514534	1.000000	23.063649
-16.510713	1.000000	23.185250
-16.510713	1.000000	23.185251
-16.510713	1.000000	23.185252
-16.509733	1.000000	23.216561
-16.509733	1.000000	23.216562
-16.509733	1.000000	23.216563
-16.508757	1.000000	23.247815
-16.508757	1.000000	23.247816
-16.508757	1.000000	23.247817
-16.507785	1.000000	23.279011
-16.507785	1.000000	23.279012
-16.507785	1.000000	23.279013
-16.506816	1.000000	23.310150
-16.506816	1.000000	23.310151
-16.506816	1.000000	23.310152
-16.503991	1.000000	23.401285
-16.503991	1.000000	23.401286
-16.503991	1.000000	23.401287
-16.503036	1.000000	23.432201
-16.503036	1.000000	23.432202
-16.503036	1.000000	23.432203
-16.498864	1.000000	23.567927
-16.498864	1.000000	23.567928
-16.498864	1.000000	23.567929
-16.497533	1.000000	23.611452
-16.497533	1.000000	23.611453
-16.497533	1.000000	23.611454
-16.469156	1.000000	24.566556
-16.469156	1.000000	24.566557
-16.469156	1.000000	24.566558
-16.468321	1.000000	24.595461
-16.468321	1.000000	24.595462
-16.468321	1.000000	24.595463
-16.467489	1.000000	24.624319
-16.467489	1.000000	24.624320
-16.467489	1.000000	24.624321
-16.466660	1.000000	24.653129
-16.466660	1.000000	24.653130
-16.466660	1.000000	24.653131
-16.462114	1.000000	24.811879
-16.462114	1.000000	24.811880
-16.462114	1.000000	24.811881
-16.461302	1.000000	24.840385
-16.461302	1.000000	24.840386
-16.461302	1.000000	24.840387
-16.460169	1.000000	24.880241
-16.460169	1.000000	24.880242
-16.460169	1.000000	24.880243
-16.459363	1.000000	24.908637
-16.459363	1.000000	24.908638
-16.459363	1.000000	24.908639
-16.458560	1.000000	24.936988
-16.458560	1.000000	24.936989
-16.458560	1.000000	24.936990
-16.457760	1.000000	24.965293
-16.457760	1.000000	24.965294
-16.457760	1.000000	24.965295
-16.456962	1.000000	24.993553
-16.456962	1.000000	24.993554
-16.456962	1.000000	24.993555
-16.455683	1.000000	25.038937
-16.455683	1.000000	25.038938
-16.455683	1.000000	25.038939
-16.454891	1.000000	25.067080
-16.454891	1.000000	25.067081
-16.454891	1.000000	25.067082
-16.454102	1.000000	25.095179
-16.454102	1.000000	25.095180
-16.454102	1.000000	25.095181
-16.442577	1.000000	25.510801
-16.442577	1.000000	25.510802
-16.442577	1.000000	25.510803
-16.402020	1.000000	27.053920
-16.402020	1.000000	27.053921
-16.402020	1.000000	27.053922
-16.346025	1.000000	29.417989
-16.346025	1.000000	29.417990
-16.346025	1.000000	29.417991
-16.343707	1.000000	29.522408
-16.343707	1.000000	29.522409
-16.343707	1.000000	29.522410
-16.342194	1.000000	29.590889
-16.342193	1.000000	29.590890
-16.342193	1.000000	29.590891
-16.341707	1.000000	29.612951
-16.341707	1.000000	29.612952
-16.341707	1.000000	29.612953
-16.338028	1.000000	29.780598
-16.338028	1.000000	29.780599
-16.338028	1.000000	29.780600
-16.337551	1.000000	29.802447
-16.337551	1.000000	29.802448
-16.337551	1.000000	29.802449
-16.337075	1.000000	29.824272
-16.337075	1.000000	29.824273
-16.337075	1.000000	29.824274
-16.336600	1.000000	29.846072
-16.336600	1.000000	29.846073
-16.336600	1.000000	29.846074
-16.334613	1.000000	29.937559
-16.334613	1.000000	29.937560
-16.334613	1.000000	29.937561
-16.332450	1.000000	30.037576
-16.332450	1.000000	30.037577
-16.332450	1.000000	30.037578
-16.331143	1.000000	30.098278
-16.331143	1.000000	30.098279
-16.331143	1.000000	30.098280
-16.315187	1.000000	30.854716
-16.315187	1.000000	30.854717
-16.315187	1.000000	30.854718
-16.298318	1.000000	31.686871
-16.298318	1.000000	31.686872
-16.298318	1.000000	31.686873
-16.276725	1.000000	32.804614
-16.276725	1.000000	32.804615
-16.276725	1.000000	32.804616
-16.275222	1.000000	32.884770
-16.275221	1.000000	32.884771
-16.275221	1.000000	32.884772
-16.274871	1.000000	32.903491
-16.274871	1.000000	32.903492
-16.274871	1.000000	32.903493
-16.274521	1.000000	32.922196
-16.274521	1.000000	32.922197
-16.274521	1.000000	32.922198
-16.272561	1.000000	33.027398
-16.272561	1.000000	33.027399
-16.272560	1.000000	33.027400
-16.261901	1.000000	33.608868
-16.261901	1.000000	33.608869
-16.261901	1.000000	33.608870
-16.260723	1.000000	33.674099
-16.260723	1.000000	33.674100
-16.260723	1.000000	33.674101
-16.260399	1.000000	33.692118
-16.260399	1.000000	33.692119
-16.260399	1.000000	33.692120
-16.258125	1.000000	33.818810
-16.258125	1.000000	33.818811
-16.258125	1.000000	33.818812
-16.257805	1.000000	33.836704
-16.257805	1.000000	33.836705
-16.257805	1.000000	33.836706
-16.257485	1.000000	33.854583
-16.257485	1.000000	33.854584
-16.257485	1.000000	33.854585
-16.257166	1.000000	33.872446
-16.257166	1.000000	33.872447
-16.257166	1.000000	33.872448
-16.256848	1.000000	33.890294
-16.256848	1.000000	33.890295
-16.256848	1.000000	33.890296
-16.254907	1.000000	33.999414
-16.254907	1.000000	33.999415
-16.254907	1.000000	33.999416
-16.249733	1.000000	34.293135
-16.249733	1.000000	34.293136
-16.249733	1.000000	34.293137
-16.249205	1.000000	34.323341
-16.249205	1.000000	34.323342
-16.249205	1.000000	34.323343
-16.248770	1.000000	34.348297
-16.248770	1.000000	34.348298
-16.248770	1.000000	34.348299
-16.221297	1.000000	35.985119
-16.221297	1.000000	35.985120
-16.221297	1.000000	35.985121
-16.221037	1.000000	36.001262
-16.221037	1.000000	36.001263
-16.221036	1.000000	36.001264
-16.220776	1.000000	36.017393
-16.220776	1.000000	36.017394
-16.220776	1.000000	36.017395
-16.217139	1.000000	36.244244
-16.217139	1.000000	36.244245
-16.217139	1.000000	36.244246
-16.216885	1.000000	36.260192
-16.216885	1.000000	36.260193
-16.216885	1.000000	36.260194
-16.216631	1.000000	36.276128
-16.216631	1.000000	36.276129
-16.216631	1.000000	36.276130
-16.216378	1.000000	36.292052
-16.216378	1.000000	36.292053
-16.216378	1.000000	36.292054
-16.216125	1.000000	36.307965
-16.216125	1.000000	36.307966
-16.216125	1.000000	36.307967
-16.214154	1.000000	36.432286
-16.214154	1.000000	36.432287
-16.214154	1.000000	36.432288
-16.213904	1.000000	36.448094
-16.213904	1.000000	36.448095
-16.213904	1.000000	36.448096
-16.213654	1.000000	36.463890
-16.213654	1.000000	36.463891
-16.213654	1.000000	36.463892
-16.213405	1.000000	36.479675
-16.213405	1.000000	36.479676
-16.213405	1.000000	36.479677
-16.190849	1.000000	37.959592
-16.190849	1.000000	37.959593
-16.190849	1.000000	37.959594
-16.190633	1.000000	37.974316
-16.190633	1.000000	37.974317
-16.190632	1.000000	37.974318
-16.189185	1.000000	38.072925
-16.189185	1.000000	38.072926
-16.189185	1.000000	38.072927
-16.188970	1.000000	38.087572
-16.188970	1.000000	38.087573
-16.188970	1.000000	38.087574
-16.188756	1.000000	38.102209
Column 273| A:0	C:0	G:0	T:2	-:94	
Likelihood	Scale	Scale2
-9.243160	1.000000	1.000000
-9.243160	1.000000	1.000000
-9.243160	1.000000	1.000001
-9.243160	1.000000	1.000002
-9.243110	1.000000	0.994871
-9.243110	1.000000	0.994872
-9.243110	1.000000	0.994873
-9.242866	1.000000	0.969901
-9.242866	1.000000	0.969902
-9.242866	1.000000	0.969903
-9.242771	1.000000	0.960149
-9.242771	1.000000	0.960150
-9.242771	1.000000	0.960151
-9.242676	1.000000	0.950400
-9.242676	1.000000	0.950401
-9.242676	1.000000	0.950402
-9.242581	1.000000	0.940653
-9.242581	1.000000	0.940654
-9.242581	1.000000	0.940655
-9.242486	1.000000	0.930909
-9.242486	1.000000	0.930910
-9.242486	1.000000	0.930911
-9.242391	1.000000	0.921167
-9.242391	1.000000	0.921168
-9.242391	1.000000	0.921169
-9.242150	1.000000	0.896361
-9.242150	1.000000	0.896362
-9.242150	1.000000	0.896363
-9.242055	1.000000	0.886629
-9.242055	1.000000	0.886630
-9.242055	1.000000	0.886631
-9.241946	1.000000	0.875383
-9.241946	1.000000	0.875384
-9.241946	1.000000	0.875385
-9.241742	1.000000	0.854487
-9.241742	1.000000	0.854488
-9.241742	1.000000	0.854489
-9.240949	1.000000	0.772818
-9.240949	1.000000	0.772819
-9.240949	1.000000	0.772820
-9.240818	1.000000	0.759271
-9.240818	1.000000	0.759272
-9.240818	1.000000	0.759273
-9.240721	1.000000	0.749221
-9.240721	1.000000	0.749222
-9.240721	1.000000	0.749223
-9.240627	1.000000	0.739530
-9.240627	1.000000	0.739531
-9.240627	1.000000	0.739532
-9.240533	1.000000	0.729840
-9.240533	1.000000	0.729841
-9.240533	1.000000	0.729842
-9.240439	1.000000	0.720152
-9.240439	1.000000	0.720153
-9.240439	1.000000	0.720154
-9.240345	1.000000	0.710468
-9.240345	1.000000	0.710469
-9.240345	1.000000	0.710470
-9.240317	1.000000	0.707560
-9.240317	1.000000	0.707561
-9.240317	1.000000	0.707562
-9.240223	1.000000	0.697879
-9.240223	1.000000	0.697880
-9.240223	1.000000	0.697881
-9.240130	1.000000	0.688199
-9.240130	1.000000	0.688200
-9.240130	1.000000	0.688201
-9.240036	1.000000	0.678522
-9.240036	1.000000	0.678523
-9.240036	1.000000	0.678524
-9.239775	1.000000	0.651564
-9.239775	1.000000	0.651565
-9.239776	1.000000	0.651566
-9.239682	1.000000	0.641898
-9.239682	1.000000	0.641899
-9.239682	1.000000	0.641900
-9.239589	1.000000	0.632237
-9.239589	1.000000	0.632238
-9.239589	1.000000	0.632239
-9.239552	1.000000	0.628394
-9.239552	1.000000	0.628395
-9.239552	1.000000	0.628396
-9.239458	1.000000	0.618734
-9.239458	1.000000	0.618735
-9.239458	1.000000	0.618736
-9.239327	1.000000	0.605145
-9.239327	1.000000	0.605146
-9.239327	1.000000	0.605147
-9.239234	1.000000	0.595492
-9.239234	1.000000	0.595493
-9.239234	1.000000	0.595494
-9.238896	1.000000	0.560445
-9.238896	1.000000	0.560446
-9.238896	1.000000	0.560447
-9.238295	1.000000	0.498066
-9.238295	1.000000	0.498067
-9.238295	1.000000	0.498068
-9.238202	1.000000	0.488441
-9.238202	1.000000	0.488442
-9.238202	1.000000	0.488443
-9.238110	1.000000	0.478820
-9.238110	1.000000	0.478821
-9.238110	1.000000	0.478822
-9.238017	1.000000	0.469202
-9.238017	1.000000	0.469203
-9.238017	1.000000	0.469204
-9.237988	1.000000	0.466108
-9.237988	1.000000	0.466109
-9.237988	1.000000	0.466110
-9.237895	1.000000	0.456493
-9.237895	1.000000	0.456494
-9.237895	1.000000	0.456495
-9.237803	1.000000	0.446879
-9.237803	1.000000	0.446880
-9.237803	1.000000	0.446881
-9.237771	1.000000	0.443566
-9.237771	1.000000	0.443567
-9.237771	1.000000	0.443568
-9.237679	1.000000	0.433955
-9.237679	1.000000	0.433956
-9.237679	1.000000	0.433957
-9.237339	1.000000	0.398616
-9.237339	1.000000	0.398617
-9.237339	1.000000	0.398618
-9.237247	1.000000	0.389019
-9.237247	1.000000	0.389020
-9.237247	1.000000	0.389021
-9.237155	1.000000	0.379425
-9.237155	1.000000	0.379426
-9.237155	1.000000	0.379427
-9.236945	1.000000	0.357478
-9.236945	1.000000	0.357479
-9.236945	1.000000	0.357480
-9.236870	1.000000	0.349714
-9.236870	1.000000	0.349715
-9.236870	1.000000	0.349716
-9.236799	1.000000	0.342305
-9.236799	1.000000	0.342306
-9.236800	1.000000	0.342307
-9.236708	1.000000	0.332722
-9.236708	1.000000	0.332723
-9.236708	1.000000	0.332724
-9.236616	1.000000	0.323143
-9.236616	1.000000	0.323144
-9.236616	1.000000	0.323145
-9.236524	1.000000	0.313566
-9.236524	1.000000	0.313567
-9.236524	1.000000	0.313568
-9.236504	1.000000	0.311484
-9.236504	1.000000	0.311485
-9.236504	1.000000	0.311486
-9.236230	1.000000	0.282823
-9.236230	1.000000	0.282824
-9.236230	1.000000	0.282825
-9.236139	1.000000	0.273259
-9.236139	1.000000	0.273260
-9.236139	1.000000	0.273261
-9.236047	1.000000	0.263698
-9.236047	1.000000	0.263699
-9.236047	1.000000	0.263700
-9.235956	1.000000	0.254139
-9.235956	1.000000	0.254140
-9.235956	1.000000	0.254141
-9.235865	1.000000	0.244581
-9.235865	1.000000	0.244582
-9.235865	1.000000	0.244583
-9.235773	1.000000	0.235027
-9.235773	1.000000	0.235028
-9.235773	1.000000	0.235029
-9.235763	1.000000	0.233898
-9.235763	1.000000	0.233899
-9.235763	1.000000	0.233900
-9.235621	1.000000	0.219043
-9.235621	1.000000	0.219044
-9.235621	1.000000	0.219045
-9.235530	1.000000	0.209494
-9.235530	1.000000	0.209495
-9.235530	1.000000	0.209496
-9.235438	1.000000	0.199951
-9.235438	1.000000	0.199952
-9.235438	1.000000	0.199953
-9.235414	1.000000	0.197339
-9.235414	1.000000	0.197340
-9.235414	1.000000	0.197341
-9.235323	1.000000	0.187797
-9.235323	1.000000	0.187798
-9.235323	1.000000	0.187799
-9.235284	1.000000	0.183772
-9.235284	1.000000	0.183773
-9.235284	1.000000	0.183774
-9.235261	1.000000	0.181304
-9.235261	1.000000	0.181305
-9.235261	1.000000	0.181306
-9.235170	1.000000	0.171768
-9.235170	1.000000	0.171769
-9.235170	1.000000	0.171770
-9.235154	1.000000	0.170139
-9.235154	1.000000	0.170140
-9.235154	1.000000	0.170141
-9.235063	1.000000	0.160606
-9.235063	1.000000	0.160607
-9.235063	1.000000	0.160608
-9.234972	1.000000	0.151075
-9.234972	1.000000	0.151076
-9.234972	1.000000	0.151077
-9.234882	1.000000	0.141546
-9.234882	1.000000	0.141547
-9.234882	1.000000	0.141548
-9.234791	1.000000	0.132019
-9.234791	1.000000	0.132020
-9.234791	1.000000	0.132021
-9.234700	1.000000	0.122498
-9.234700	1.000000	0.122499
-9.234700	1.000000	0.122500
-9.234610	1.000000	0.112978
-9.234610	1.000000	0.112979
-9.234610	1.000000	0.112980
-9.234519	1.000000	0.103459
-9.234519	1.000000	0.103460
-9.234519	1.000000	0.103461
-9.234429	1.000000	0.093942
-9.234429	1.000000	0.093943
-9.234429	1.000000	0.093944
-9.234385	1.000000	0.089378
-9.234385	1.000000	0.089379
-9.234385	1.000000	0.089380
-9.234295	1.000000	0.079864
-9.234295	1.000000	0.079865
-9.234295	1.000000	0.079866
-9.234204	1.000000	0.070354
-9.234204	1.000000	0.070355
-9.234204	1.000000	0.070356
-9.234151	1.000000	0.064746
-9.234151	1.000000	0.064747
-9.234151	1.000000	0.064748
-9.234061	1.000000	0.055239
-9.234061	1.000000	0.055240
-9.234061	1.000000	0.055241
-9.233999	1.000000	0.048789
-9.233999	1.000000	0.048790
-9.233999	1.000000	0.048791
-9.233978	1.000000	0.046538
-9.233978	1.000000	0.046539
-9.233978	1.000000	0.046540
-9.233888	1.000000	0.037037
-9.233888	1.000000	0.037038
-9.233888	1.000000	0.037039
-9.233798	1.000000	0.027540
-9.233798	1.000000	0.027541
-9.233798	1.000000	0.027542
-9.233707	1.000000	0.018044
-9.233707	1.000000	0.018045
-9.233707	1.000000	0.018046
-9.233691	1.000000	0.016333
-9.233691	1.000000	0.016334
-9.233691	1.000000	0.016335
-9.233601	1.000000	0.006837
-9.233601	1.000000	0.006838
-9.233601	1.000000	0.006839
-9.233536	1.000000	0.000001
-9.233536	1.000000	0.000002
-9.233536	1.000000	0.000003
-9.233536	1.000000	0.000001
Column 274| A:0	C:0	G:1	T:1	-:94	
Likelihood	Scale	Scale2
-12.473180	1.000000	1.000000
-12.473180	1.000000	1.000000
-12.473180	1.000000	1.000001
-12.473180	1.000000	1.000002
-12.473128	1.000000	0.994446
-12.473128	1.000000	0.994447
-12.473128	1.000000	0.994448
-12.473041	1.000000	0.985093
-12.473041	1.000000	0.985094
-12.473041	1.000000	0.985095
-12.472953	1.000000	0.975743
-12.472953	1.000000	0.975744
-12.472953	1.000000	0.975745
-12.472866	1.000000	0.966395
-12.472866	1.000000	0.966396
-12.472866	1.000000	0.966397
-12.472779	1.000000	0.957049
-12.472779	1.000000	0.957050
-12.472779	1.000000	0.957051
-12.472691	1.000000	0.947706
-12.472691	1.000000	0.947707
-12.472691	1.000000	0.947708
-12.472566	1.000000	0.934293
-12.472566	1.000000	0.934294
-12.472566	1.000000	0.934295
-12.472478	1.000000	0.924891
-12.472478	1.000000	0.924892
-12.472478	1.000000	0.924893
-12.472391	1.000000	0.915555
-12.472391	1.000000	0.915556
-12.472391	1.000000	0.915557
-12.471303	1.000000	0.798817
-12.471304	1.000000	0.798818
-12.471304	1.000000	0.798819
-12.471217	1.000000	0.789516
-12.471217	1.000000	0.789517
-12.471217	1.000000	0.789518
-12.471131	1.000000	0.780217
-12.471131	1.000000	0.780218
-12.471131	1.000000	0.780219
-12.471044	1.000000	0.770919
-12.471044	1.000000	0.770920
-12.471044	1.000000	0.770921
-12.470958	1.000000	0.761625
-12.470958	1.000000	0.761626
-12.470958	1.000000	0.761627
-12.470871	1.000000	0.752334
-12.470871	1.000000	0.752335
-12.470871	1.000000	0.752336
-12.470733	1.000000	0.737436
-12.470733	1.000000	0.737437
-12.470733	1.000000	0.737438
-12.470622	1.000000	0.725503
-12.470622	1.000000	0.725504
-12.470622	1.000000	0.725505
-12.470536	1.000000	0.716221
-12.470536	1.000000	0.716222
-12.470536	1.000000	0.716223
-12.470450	1.000000	0.706940
-12.470450	1.000000	0.706941
-12.470450	1.000000	0.706942
-12.470281	1.000000	0.688747
-12.470281	1.000000	0.688748
-12.470281	1.000000	0.688749
-12.470195	1.000000	0.679475
-12.470195	1.000000	0.679476
-12.470195	1.000000	0.679477
-12.470110	1.000000	0.670204
-12.470110	1.000000	0.670205
-12.470110	1.000000	0.670206
-12.470024	1.000000	0.660937
-12.470024	1.000000	0.660938
-12.470024	1.000000	0.660939
-12.469938	1.000000	0.651673
-12.469938	1.000000	0.651674
-12.469938	1.000000	0.651675
-12.469852	1.000000	0.642411
-12.469852	1.000000	0.642412
-12.469852	1.000000	0.642413
-12.468476	1.000000	0.493484
-12.468476	1.000000	0.493485
-12.468476	1.000000	0.493486
-12.468366	1.000000	0.481581
-12.468366	1.000000	0.481582
-12.468366	1.000000	0.481583
-12.468314	1.000000	0.475849
-12.468314	1.000000	0.475850
-12.468314	1.000000	0.475851
-12.468208	1.000000	0.464349
-12.468208	1.000000	0.464350
-12.468208	1.000000	0.464351
-12.468123	1.000000	0.455136
-12.468123	1.000000	0.455137
-12.468123	1.000000	0.455138
-12.468038	1.000000	0.445928
-12.468038	1.000000	0.445929
-12.468038	1.000000	0.445930
-12.467571	1.000000	0.395120
-12.467571	1.000000	0.395121
-12.467571	1.000000	0.395122
-12.467486	1.000000	0.385927
-12.467486	1.000000	0.385928
-12.467486	1.000000	0.385929
-12.467443	1.000000	0.381203
-12.467443	1.000000	0.381204
-12.467443	1.000000	0.381205
-12.467366	1.000000	0.372847
-12.467366	1.000000	0.372848
-12.467366	1.000000	0.372849
-12.467282	1.000000	0.363662
-12.467282	1.000000	0.363663
-12.467282	1.000000	0.363664
-12.467197	1.000000	0.354478
-12.467197	1.000000	0.354479
-12.467197	1.000000	0.354480
-12.467113	1.000000	0.345296
-12.467113	1.000000	0.345297
-12.467113	1.000000	0.345298
-12.467029	1.000000	0.336117
-12.467029	1.000000	0.336118
-12.467029	1.000000	0.336119
-12.466761	1.000000	0.306931
-12.466761	1.000000	0.306932
-12.466761	1.000000	0.306933
-12.466677	1.000000	0.297762
-12.466677	1.000000	0.297763
-12.466677	1.000000	0.297764
-12.466593	1.000000	0.288597
-12.466593	1.000000	0.288598
-12.466593	1.000000	0.288599
-12.466509	1.000000	0.279434
-12.466509	1.000000	0.279435
-12.466509	1.000000	0.279436
-12.466425	1.000000	0.270273
-12.466425	1.000000	0.270274
-12.466425	1.000000	0.270275
-12.466384	1.000000	0.265744
-12.466384	1.000000	0.265745
-12.466384	1.000000	0.265746
-12.466300	1.000000	0.256586
-12.466300	1.000000	0.256587
-12.466300	1.000000	0.256588
-12.466216	1.000000	0.247432
